Seq	Host	Starttime	Runtime	Send	Receive	Exitval	Signal	Command
81	:	1487073297.52	1.457	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_2_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_2_1_2_o150_al.fa
82	:	1487073298.996	1.329	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_1_1_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_1_1_1_1_2_o150_al.fa
83	:	1487073300.346	1.603	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_1_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_1_1_1_2_o150_al.fa
25	:	1487073257.801	46.997	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_1_2_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_1_2_4_o150_al.fa
84	:	1487073301.965	3.001	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_3_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_3_o150_al.fa
85	:	1487073304.826	0.902	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_2_3_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_2_3_o150_al.fa
86	:	1487073304.977	1.117	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_4_1_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_4_1_1_1_2_o150_al.fa
87	:	1487073305.74	0.996	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_2_1_2_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_2_1_2_2_o150_al.fa
88	:	1487073306.109	1.117	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_2_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_2_2_o150_al.fa
89	:	1487073306.757	1.164	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_2_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_2_1_1_2_o150_al.fa
90	:	1487073307.238	0.917	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_2_1_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_2_1_1_o150_al.fa
28	:	1487073258.435	50.156	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_1_1_2_3_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_1_1_2_3_2_o150_al.fa
91	:	1487073307.933	1.199	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_2_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_2_2_o150_al.fa
92	:	1487073308.164	1.11	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_4_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_4_1_1_2_o150_al.fa
93	:	1487073308.615	1.3	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_4_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_4_1_2_o150_al.fa
94	:	1487073309.146	1.254	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_4_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_4_2_o150_al.fa
95	:	1487073309.293	1.248	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_2_o150_al.fa
97	:	1487073310.414	1.238	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_1_1_2_o150_al.fa
98	:	1487073310.556	1.385	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_1_2_o150_al.fa
52	:	1487073261.78	51	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_2_3_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_2_3_o150_al.fa
99	:	1487073311.673	1.511	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_1_o150_al.fa
96	:	1487073309.93	7.84	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_1_o150_al.fa
77	:	1487073279.608	51.069	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22620_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22620_1_o150_al.fa
104	:	1487073330.69	1.325	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_2_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_2_1_o150_al.fa
105	:	1487073332.034	1.457	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_2_6_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_2_6_o150_al.fa
106	:	1487073333.511	1.097	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_2_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_2_4_o150_al.fa
100	:	1487073311.951	33.413	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_1_2_o150_al.fa
108	:	1487073345.377	1.097	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_1_o150_al.fa
109	:	1487073346.488	2.576	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_7_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_7_2_o150_al.fa
103	:	1487073317.794	35.052	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_7713_1_1_o150_al.fa
111	:	1487073352.867	1.458	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_4_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_4_1_o150_al.fa
112	:	1487073354.333	2.131	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_7_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_7_1_o150_al.fa
113	:	1487073356.484	1.206	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_6_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_6_o150_al.fa
114	:	1487073357.704	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_4_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_4_2_o150_al.fa
115	:	1487073359.05	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_1_o150_al.fa
116	:	1487073360.396	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_22334og_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_22334og_o150_al.fa
72	:	1487073267.89	94.944	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_ppt2_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_ppt2_2_o150_al.fa
117	:	1487073361.736	1.113	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_22334_1_1_2_2_1_o150_al.fa
119	:	1487073362.864	9.766	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_18355_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_18355_1_o150_al.fa
15	:	1487073256.795	117.792	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_dit2_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_dit2_2_o150_al.fa
50	:	1487073261.553	113.19	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_1_2_o150_al.fa
120	:	1487073372.649	2.336	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_18355_6_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_18355_6_o150_al.fa
60	:	1487073263.251	112.957	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_2_o150_al.fa
123	:	1487073374.999	1.23	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_asp3132_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_asp3132_1_1_2_o150_al.fa
125	:	1487073376.242	1.097	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_asp3132_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_asp3132_1_2_o150_al.fa
126	:	1487073377.354	1.457	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_asp3132_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_asp3132_4_o150_al.fa
121	:	1487073374.604	5.048	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_18355_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_18355_4_o150_al.fa
127	:	1487073378.826	1.119	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_asp3132_1_1_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_asp3132_1_1_4_o150_al.fa
129	:	1487073379.96	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_1537_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_1537_o150_al.fa
130	:	1487073381.304	3.427	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_1537_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_1537_1_o150_al.fa
131	:	1487073384.751	1.097	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_Ambig_nGroup_1537_none_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_Ambig_nGroup_1537_none_1_o150_al.fa
132	:	1487073385.863	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_1537_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_1537_1_o150_al.fa
133	:	1487073387.209	23.613	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_1537_5_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_1537_5_o150_al.fa
134	:	1487073410.835	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_1537_7_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_1537_7_o150_al.fa
135	:	1487073412.176	1.457	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_1537_1_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_1537_1_4_o150_al.fa
136	:	1487073413.642	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_1537_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_1537_1_2_o150_al.fa
58	:	1487073262.823	157.172	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_1_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadmdh_1_1_1_o150_al.fa
138	:	1487073420.007	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_16321_1_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_16321_1_4_o150_al.fa
139	:	1487073421.353	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_16321_1_2_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_16321_1_2_1_o150_al.fa
140	:	1487073422.7	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_16321_1_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_16321_1_1_o150_al.fa
141	:	1487073424.045	1.603	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_16321_5_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_16321_5_o150_al.fa
142	:	1487073425.667	1.206	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_16321_1_2_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_16321_1_2_2_o150_al.fa
143	:	1487073426.892	1.458	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_16321_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_16321_1_2_o150_al.fa
144	:	1487073428.369	11.81	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_16321_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_16321_1_o150_al.fa
145	:	1487073440.197	10.737	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_16142_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_16142_4_o150_al.fa
